artist_id,artist_name
7899,韩真真
1047209,IRiS七叶
13972144,ikun安心
29961284,Irina
12263155,Iris安
30111247,Irina Flow
1080043,Aribex
893259,金玟岐
1071031,Jam
12347360,JC陈泳彤
8259,金莎
1032298,鞠婧祎
12262634,季彦霖
8281,金南玲
8151,金海心
8153,江语晨
166018,吉克隽逸
8147,江美琪
8220,江映蓉
12130015,蒋瑶佳
8170,江珊
8162,金池
8229,JW
1039270,井宿
1108099,Julia Wu
1066136,JUSF周存
8332,降央卓玛
8234,蒋雪儿
12859049,佳利
8155,江一燕
1015649,J.Arie
8163,江蕙
1047384,纪川久
9154,瞿颖
12043068,蒋欣
952093,贾玲
12273317,菊梓乔
1097156,JUDE
976213,寂悸
8205,蒋倩
8157,江若琳
8149,伽菲珈而
8214,金美熙
8245,金娃娃
8243,金铭
12545030,江轩
13058516,江疏影
8242,蒋小涵
8176,纪如璟
1047069,金琳
14468176,蒋道理
8156,江淑娜
10247,敬善媛
12250146,金雯昕
8289,金伶
8152,贾立怡
8210,景甜
8256,涓子
12492472,荆纯
8257,江蕾
8165,金素梅
8146,姜昕
8238,蒋婷
8177,纪丹迪
27694330,杰妮
1047261,江子修
8160,江希文
8226,蒋卓乐
7143,蒋姗倍
8201,蒋嘉莹
12504167,贾添
905705,剪影姐
8164,蒋丽萍
10107,解伟苓
29303239,靓baby
690001,家家
1049568,贾孟昕
1047362,九渊
1047338,吉特巴
985322,贾婷婷
8166,金佩姗
8158,姜小青
1081757,蒋婴
8196,嘉琳
8224,姜宇清
1039386,Jenny伊
1060045,京晋
8218,金玲
8183,姜婷婷
1050171,简里里
12068043,蒋钰华
8274,贾静雯
8150,纪晓君
8251,纪文惠
8174,江玲
12049078,姜姿伢
12154070,金钰儿
15021242,叫宝宝
12292517,叶菁菁
8208,鞠秀芳
8255,金永玲
8223,金曼
8171,金瑞瑶
1097007,Jeannie Hsieh 
1064013,姬楚楚
1164019,江玲
8207,静婷
8304,邝美云
1047179,括号君
8291,侃侃
1096076,可泽
8298,柯以敏
13163285,卡小卡
844760,Karey天天
189833,可歆
12995419,柯子颜
15022268,KUNS_Radiance
13227493,康貞蘭
837334,凯蒂·莉莎
8312,孔莹
8301,可晴
12036070,可可
8315,可儿
1043475,柯泯薰
15022267,kuns Fairy守护站
8316,K娃
8294,柯佩磊
12138430,KAKA
8296,柯以柔
12302273,匡桐菲
12892084,卡伊拉
1094112,SukkiTu
13110849,Karencici (林恺伦)
12251197,KAMA
8295,可岚
1124319,科尔薇
12095163,恺乐
15059542,可乐就是力量
868132,KeyKi
934062,可心
8300,苦菜花
8292,康净淳
1156187,孔兰兰
791147,可艺
8293,邝文珣
1044148,孔宪孜 Kyrie
8311,柯庭燕
1120016,K娜
7502,Kylie Choy
8297,孔兰薰
8318,柯美利
29490400,Kiya余霖子
12136040,可儿
1085090,苦荞儿
831546,柯佳青
8303,可佳
8322,孔子雯
8299,况明洁
8308,kayi大头佳
14469143,咖妃
12332282,Kara
12036024,卡丽妲
1039758,孔令晴
29490313,Kenneth
14098079,KinmiDai
13972413,酷七
1001007,康澍
30446697,孔莲波
31153447,King菲
27693797,孔德儀
30903259,空谷幽兰
15023153,康婵玉
29490415,康芮
14713041,孔珍
29238347,康妮
12506161,柯梦婷
28103283,柯琴琴
12151021,孔媛
27696035,空杉
31053232,柯徽
15249067,kiki
30616240,凯西Cathy
14711123,孔筱丹
30528408,Kelly 家蓁
12098015,寇丹
30315424,咖喱咖啡
789431,康苗
27695360,孔译晗
28361234,康佃云
12440064,柯秋雅
13839118,康瑞莹
12363016,卡普普
1040022,kenny兮儿
12218192,客家妹子燕琴
8306,孔令怡
1087696,可可薇娜
961104,Katarina Garcia
840134,刘瑞琦
8336,林忆莲
906118,洛天依
8326,刘若英
8325,梁静茹
8334,刘惜君
1047282,泠鸢yousa
918054,刘珂矣
8327,李宇春
8330,卢巧音
8329,梁咏琪
8753,李佳薇
1102240,乐正绫
12176360,刘增瞳
8353,李翊君
1137391,雷雨心
893253,鲁向卉
1048004,林斜阳
8678,李悦君Ericaceae
1124151,刘柏辛Lexie
8665,连诗雅
8341,刘力扬
8331,李玟
8687,林二汶
8391,刘小慧
714027,娄艺潇
8328,蓝又时
784453,刘思涵
8434,雷婷
704004,刘涛
8358,黎瑞恩
8378,李玲玉
1047130,李想Evelyn
8614,李霄云
8653,李幸倪
8763,丽江小倩
8345,李丽芬
784452,林采欣
896457,柳妍熙
8677,梁心颐
12997045,刘初寻 (二逗)
8335,林依晨
8344,刘沁
8350,林凡
8711,龙梅子
837653,李柏凝
8366,林志美
8627,罗震环
12142097,刘明湘
8385,李蕙敏
8333,林晓培
8700,李昊嘉
8583,梁一贞
8452,吕雯
12783100,李鑫玲
8384,林姗姗
8337,梁文音
8364,龙飘飘
8449,林玉英
8338,刘亦菲
8323,雷光夏
12108945,吕蔷Amuyi
8355,李娜
12074932,洛萱
8873,刘丹萌
12620112,李一桐
8402,刘嘉玲
8750,林和夜
8375,罗忆诗
8386,黎姿
954247,蓝色百合
8512,卢凯彤
12998452,萝莉大大
8416,李殊
1039154,李沫萱
8362,林心如
188337,李潇潇
8739,流月
12108576,刘晨熙
8349,李谷一
8550,林翠萍
12541056,泠风
8648,刘忻
1049151,凌之轩
8635,林志玲
1014019,刘惠美
15021124,莉哥
8324,李慧珍
8469,雷佳
8404,刘佳
8399,李尤
8413,厉娜
8374,刘紫玲
8757,廖语晴
28897455,Lydia
12976778,林允
12007278,粒粒
8626,林妙可
8735,李佳璐
8407,林淑容
8926,莫文蔚
1038099,毛衍七Vava
8918,梅艳芳
8921,毛阿敏
9026,冥月
8922,孟庭苇
8930,玛莉亚
8916,莫艳琳
13498785,M哥
8979,麦家瑜
9031,梦璟SAYA
8993,门丽
8920,马郁
8992,末小皮
9039,梦然
12091129,孟慧圆
649505,孟佳
1032022,莫安琪AngelMo
1088106,木紫紫
14714156,猫女林
9019,莫凝
1050400,林伊婕
12006156,沫沫酱
1024320,茉茉天空
1007158,毛泽少
8934,曼里
1124291,莫倪moni
13222377,马思纯
1081251,「么凹」
12091165,缪以欣
9001,麦琪夏禾
1047235,孟萌
8997,慕容晓晓
1132178,MusikM
29488421,马伊琍
12144110,Mandy
13972281,马马
8952,苗圃
8925,米线
13838174,莫籽
12408287,Mickey Huang
8935,莫尔根
9016,Moe刘玥
12202482,梦雪
8944,缪晓铮
8999,孟蕾
961096,马沂茹
8927,麦洁文
735044,马剑芬
8931,孟楠
1032409,梦寒
12629342,Maggie麦
8928,闵惠芬
1039860,沐雪晴
1053041,Monica不不
12354071,Mc杨依
1043366,缦珠莎桦
188035,马璐
12006234,梦苇
12176172,孟媛
8982,马吟吟
12262328,宓姝
8917,马格
1044216,莫露露
230484,马琳
12810146,梦柠
893592,莫龙丹
12311481,MC安可儿
8923,玫子
8961,马玉涛
1081646,么么
8946,毛珂
12260280,MC梦桐
8976,缪莹
8966,梦鸽
1124056,美霖
12232092,马丽
177079,梅子
9030,莫熙儿
14884056,缪如婷（1022）
8947,马蕊
9028,莫君倾
7149,莫小滢
29151353,蜜桃学妹
1048043,梦洛伊
1046025,Lonely
9041,Miss D.D
12041050,马雨梵
8985,马兰
8940,马小倩
12556233,马昕
1049455,米粒
8994,嫚孋
8933,慕容萱
8983,妙子
1026033,马向华
12121352,张若萌
8987,马小郡
12475379,MC大云
12475693,MC妹儿
9061,那英
12263033,纳兰珠儿
687013,聂薇
9055,倪睿思
9083,纳兰
15022294,NaCl盐
1087531,納蘭落雪
1032272,鸟爷ToriSama
9082,娜日
9081,宁静
12073182,牛奶白
9062,倪雅丰
1147055,娜宝儿
9056,Nana
9890,妮那（Nena）
12034054,妮妮
9068,娜仁齐齐格
12132071,南表妹
15023013,你先走我殿后沐沐
12809126,柠檬茶
12073095,娜木拉
1077037,ambernini
1049438,念蓁
9067,诺尔曼
9074,倪尔萍
9066,南妮
28103445,念阳凡懿
9070,倪纯
12141065,倪尔萍
28103531,宁子
1124504,郭沛茹
12036067,楠楠
784350,Nona_Q
9053,聂枫
9064,聂琳
1094028,那广子
1046146,Nangolie
1058038,年姐儿
1085005,过气小牛奶
1087795,聂诗
29357236,匿名情书
9086,倪微晨
12090083,牛牛
1039210,南玎NAFISA
1053098,聂伊菲
1182163,诺诗
12036014,诺诺
9080,倪珈
27692403,奶黄包
12121304,倪梓悠
12036065,南湘
12334194,霓娜
9049,倪敏芝
9054,倪虹洁
955224,NJ小麦
27692443,闹闹
1049194,Nicole
9085,宁可
9079,Nicoco
12273309,南铃子
1091011,NIKO
1083021,Nara
28085309,Nike Chen
12151023,妮妮荩苒
9052,哪吒在此
9059,娜布其
9076,奈儿
9060,宁零
13222073,倪辰
9063,那娜
12213116,娜丫头
12175311,牛欣妍
1032259,牛帛媛
12468325,聂楚桐
31047267,糯米团子
31156285,娜美
30531307,女神婷
30528285,Nop
30109711,妮楠
28900425,宁菲儿
30107323,牛姐
28085373,乃文娟
29490447,女王婷
15021285,倪家燕 
13158035,娜拉
14041165,牛艳丽
12506851,楠歌
12931565,女神下午茶
12270719,Namei 娜美
12274237,牛晓迪
12219055,Natalia Ng 黄彩玲
12121317,娜样子
12090135,诺言
11977057,妮蔓 
30109730,妞妞
9065,New York Jazz Quartet
30109702,宁娟
30616540,楠艺
15248074,楠艺
30110360,宁艺艺
9094,Olivia Ong
9103,欧阳菲菲
1087140,欧阳娜娜
12301023,欧阳朵
12053011,欧姐
9087,欧倩怡
9100,欧阳雪
9093,Odding
9097,欧阳玲玲
9096,欧阳铭芮
13056628,One day-93加油站
1047438,欧阳夏丹
977048,only胡迪
1135203,Oioselen!
1191108,欧欧
9092,Orulico
12230015,欧阳莎莎
991051,loser_XC
9099,欧阳明琪
30110460,欧阳来琴
13227011,欧咏怡
30615566,欧阳贝儿
1050255,OnPound
12121134,OUR
27693337,欧雯
1193422,OwlMan
12074609,欧阳英姿
9102,彭佳慧
9106,彭羚
11975104,Pig小优
12523504,潘紫妍
9105,彭芳
9108,彭丽媛
9128,彭丽丽
9104,潘美辰
9112,彭家丽
9109,潘越云
9147,浦琦璋
9113,彭清
9132,彭青
1088115,Padalecki小明
9143,破音
9126,潘辰
962431,彭野
9114,潘虹樾
9129,潘秀琼
1043485,彭筝
9131,彭雨菲
9118,潘军
9107,潘嘉丽
9136,PADA
12132190,PINAR
9111,潘迪华
1047379,潘倩倩
9140,裴紫绮
9101,彭靖惠
12903497,Papi
691004,彭雅萍
9121,彭海桐
9146,潘莎
9149,潘娥青
9120,潘仪君
1019016,潘小芬
9110,潘阳
12279939,彭美琪
28391403,潘霜霜
9135,潘玮仪
12024295,彭丽嘉
9117,彭莉
12073609,浦洁
13924074,PYC
12636887,彭琦
1064046,潘怡慈
31094427,彭心雨
787055,彭雪
1032187,蒲紫薇
9119,潘儿
9127,彭超
9150,庞静
9116,潘丽丽
1039564,飘雨了
12263888,朴惠子
12408235,潘羽霏
9124,品月
1039443,杨青P.A.M
1189081,盘欣蕾
1120031,泡沫
232483,潘清华
9115,彭春霞
9123,潘丽莉
9151,佩希
1039568,彭彭
12213293,潘伊琳
9130,彭家儿
9122,盘琴
1046143,Proud Queen
12131166,飘飘
9133,彭恋斯
12475442,平婷
9137,潘千芊
12144123,潘惠茹
12621100,潘柔邑
743254,裴育
31064228,苹果妹妹
30615234,沛琦
30618588,葡萄
30107794,庞逸宁
30615336,苹果姐
28387274,彭妮
30110348,潘淑芸
27694734,飘飘姐
30035248,飘零的秋菊
15251030,潘婉芬
28387488,蒲萄
13705562,泡小椒
12468152,彭天琪
13228250,盘思婷
12262800,裴亚荣
12262790,潘倩
30618349,潘大曼
12176086,潘紫萱
30616577,潘悦晨
1120010,胖胖
30615409,Panda猫
996090,裴妍雅
30415225,潘芳
936026,彭丰
9178,曲婉婷
12285030,秋仁
9203,戚薇
189577,祈Inory
1047014,清弄
9167,齐豫
12108537,庆庆
1046506,晴愔
9090,区文诗
9197,齐栾
12108564,圈9
9156,裘海正
13642185,球球
9199,圈圈宝贝
9161,千百惠
1049443,祁紫檀
9179,曲锦楠
12042059,乔欣
203172,秦岚
12766324,秦洋
1047188,倾夜
8193,全璟璟
1015636,千年破晓
12150027,囚鸟
9160,丘采桦
9164,钱薇娟
9192,清莞
29488331,曲一婷
1024311,秦宇子
12131157,乔玲儿
1021217,清响
947043,青雪
1050483,秦兽
9153,勤琴
30891245,芊蔚
9176,乔维怡
1027046,巧千金
1081285,青子
1081748,PEACHYOI
28390227,秦晓林
9224,齐雅
9186,琪琪格
9157,青儿
962286,齐浠儿
9208,邱芸子
9217,曲旦卓玛
9194,邱绮玲
9172,曲比阿乌
234856,钱惠丽
9202,曲丹
9158,琼雪卓玛
12175301,邱敬婷
9152,秦海璐
15248010,邱斯琛
12229028,乔乔
1003075,屈慧
14998021,晴子萱
1039655,邱岑
9190,其其格玛
12082216,清清儿
975786,琼英·卓玛
1081549,谯帆
1081955,曲家瑞
9180,琼雪晋美
9173,钱贝妮
9171,钱幽兰
995016,轻檐
844106,圈儿
9188,清风
9215,邱兰芬
1043196,芊芊
1137379,丘童予
9163,邱晓蒨
9216,祁晓婷
9201,秋秋
1064115,圈Etta
12131629,丘钰婷
896723,曲言
1180117,邱翠雯
29148234,乔诗涵
832267,千月sunny
818264,强迫女孩
1049287,漆亚灵
12948352,晴子
9204,曲云
9169,邱心仪
9042,乔毓明
12544712,球球
9200,秦齐悦
1049180,裘芝
9219,七街小屋
1098111,齐亚男
9196,钱红
9181,邱怡妃
9185,七堇年
804129,邱伟华
27961677,邱佩淇
223535,倾城
9189,曲尼次仁
9255,任然
9269,容祖儿
1054159,任素汐
9438,任家萱
9236,任静
9242,任月丽
1192130,Rita黄汐源
1083010,Ramila_Rozimamat
9225,芮恩
768224,任妙音
9229,任洁玲
1054149,任韵淇
1004100,RE
9232,如梦
9234,任真
1047005,任盈盈 
791342,若紫鸢
29500324,Ray Wu
9247,任剑辉
9262,Riyo橙
1087826,阮妍霏
9250,任桂珍
9227,阮丹青
9228,任雪晨
12390061,任舒瞳
9245,任芳
12048113,RELLA
14098064,芮甜甜
9226,任天鸣
1106089,REI泠千夜
9238,任飞
10860,任祥
13643088,阮禾茜
12191261,容儿
12468022,任卓君
9256,饶燕婷
1070055,renyi
9253,任珅
9268,瑞雪
1019343,如夏
9266,任曦
12463406,蓉儿
1039896,Rachel Chang
9237,冉雯
9257,仁钦卓玛
12475189,任蓓蓓
12493356,容舒
1087108,任玲 
980066,任倩倩
1150132,茸芭莘那
13486090,任月
1192106,任静
9264,任奕霏
1043185,riza
9254,热们泽
1049219,任烨
1191038,戎琦
1137196,任思谕
13935076,RayRay
27695353,芮萌
15021199,若离
12049150,任施思
12976654,Rima Zeidan
28835229,任金燚
12218127,蓉蓉
1049922,任镜凝
12131512,RED芮德
9230,阮筱芬
30617572,任敬
30107682,任月落
30616500,若心
13565058,日月
30615492,RU
12067130,冉艳
30471256,任滢 
12054254,蓉蓉
28103448,渃无忧
990246,汝雅
14100404,瑞秋
30892255,如云
1087284,荣玥萌
30450255,荣若水
904052,Ruby Chen
28359223,阮咏恩
30618473,蓉宝儿
27693715,若水兰馨
27693425,若莎
14098803,任春红
13056685,蓉蓉
12441379,任兴瑶
9265,闰格格
12301231,蕊公子
12121275,任珍
9272,孙燕姿
9270,萨顶顶
1056002,三无MarBlue
954154,孙盛希
9292,孙露
1047248,少年霜
9455,少司命
10089,司夏
1193259,苏运莹
9274,苏芮
9352,邵夷贝
12603658,孙语赛
916007,Serrini樹妮妮
9276,尚雯婕
9278,宋祖英
9282,孙俪
9424,苏妙玲
12803030,桑娜
9353,舒淇
1049025,孙羽幽
9275,苏慧伦
1047098,苏仨
9273,顺子
13465110,孙怡
12872097,苏子
9299,石欣卉
9390,孙紫晴
12270224,柿崽
9300,石梅
9384,司徒兰芳
9294,孙悦
9454,沈春阳
9277,Susan Wong
9380,苏勒亚其其格
1047274,山猫
9286,斯琴高丽
9369,撒娇
9459,苏盈之
9421,孙艺程
9302,邵雨涵
12878049,苏丹
9290,盛晓玫
9398,上官红燕
1038386,Shawee
12262344,珊姐
9296,沈小岑
9287,斯琴格日乐
991182,珊爷
12074825,思嘉姐姐
1124467,SNH48李艺彤
9462,宋迪
9313,苏小明
1038051,孙晓雨
1051004,宋茜
12380025,沈梦辰
1150241,孙紫涵
1039707,术娜
9271,史逸欣
27692703,孙嘉灵
13840570,十三妹
12492054,沈佳玉
12488136,舒舒
1124468,SNH48黄婷婷
9295,沈雁
9392,索朗旺姆
9283,邵容
1028028,孙欣
9291,沈丹
1049225,Sonia
1039124,史悲
9403,佘诗曼
985048,时翔云
1044023,孙羽希
29149247,SNH48林思意
28083451,邵雨薇
1086067,沈玮琦
9450,盛小云
9399,珊瑚
9280,苏曼
962307,沈依莎
9279,塞宁
12263093,索菲亚
9437,孙启燕
9338,孙淑媚
9309,沈丹丹
9316,石小倩
9449,丝国兰
9284,施艾敏
9285,宋飞
28897420,苏青
9345,孙思怡
27694720,宋梓欣
1088038,沈曼
9334,苏红
9289,苏云
12467130,思小玥
9297,沈千琦
9368,孙佳星
1077074,蜀喑
9344,孙颖
9548,田馥甄
9489,谭维维
997001,兔裹煎蛋卷
9494,童丽
9566,Tacke竹桑
9488,田震
9487,陶晶莹
9504,汤宝如
935286,谭艳
9491,谭晶
5271,檀烧
9585,汤晓菲
233295,田园
9486,汤旭
1132075,昙骨
9508,唐宁
15023245,谭卓
9572,徒有琴
9589,汤唯
12487185,谭松韵
9493,汤灿
1047403,谭嘉仪
9484,同恩
9577,唐古
9561,陶辚竹
783036,童可可 
9531,唐素琪
1094178,汤晶锦
9496,唐艾萱
9492,庭竹
1038195,唐子晴
12091092,唐薇
12492257,兔子牙
1019034,田丹
9520,唐丹
9490,坣娜
9524,田原
9539,唐嫣
9495,邰肇玫
973078,唐妞
860867,佟妍
9557,天时
27692718,兔小贝
9553,唐笑
187571,田蕊妮
9499,陶钰玉
9549,塔琳
1148003,陶晶晶
9497,唐晓诗
9485,童圆喻
1090017,汤茜
9519,童欣
9521,彤菲
857089,唐黛影
9581,唐俪
12008090,唐艺昕
12192146,童文沁
9550,唐俊乔
978082,婷汐
1094292,田子田
9591,唐妍
9542,陶红
963621,唐宁
12312121,唐菲
13161389,天蝎丹
12312345,天月
27694001,汤敏
9514,唐韦琪
893255,唐茉菡
9574,图桠格
9501,唐蕊
9551,童蕾
9535,天天
1028062,涂议嘉
9565,糖妹
9527,谈莉娜
1180067,桐瑶
12339012,佟佳霖霖
9575,汤媛媛
13840309,唐媛
12238015,田子晴
12229039,糖糖
9512,谭小环
1069025,铁子
9530,唐逸
905358,陶莹
9538,陶格斯
12278262,唐甜甜
1044083,陶昕然
804005,跳水姑娘
229247,谭明
9506,唐妮
999313,谭嘉惠
9541,童芷苓
28391610,覃子茵
9546,田维英
12144089,田田
12403190,兔子
9534,谭又铭
1081184,Afra
12976335,Urban Groove
1094072,Unphuckwittable
12370204,ViVi
12441210,Veegee
27695916,Vising_拼图
13485306,Venus元宝
1047290,VIVI
9602,veary
30616348,V-Girls李俊
12468106,Virginia Glück
29490360,V雅
12262366,VIVI
28900364,VW.蕾蕾
12136041,Von Lee
9603,VEDA
854017,VeraShao
9808,胜娚
9621,王菲
13128032,王大毛
9615,吴雨霏
9605,卫兰
9604,王若琳
9606,王心凌
13581257,王理文
12048239,王梓钰
9612,温岚
9766,巫娜
9823,魏新雨
805419,王诗安
9609,魏如萱
9780,吴若希
9774,王蓝茵
12390184,王天戈
12647583,王俊琪
9668,王婧
9765,王笑文
9635,乌兰托娅
9838,乌兰图雅
9624,汪明荃
9608,王菀之
9633,王馨平
12232132,王呈章
9620,米雅
9881,汪小敏
12861045,王逗逗
9607,王筝
1049172,吴映洁
12825329,吴缤欣
954037,汪睿
9772,王珞丹
9611,万芳
9776,王娅
9622,王蓉
9922,王熹蛮
9736,魏佳艺
12903370,绾馨
9722,吴静
12042058,王子文
9632,韦唯
12176216,文慧如
9648,吴婉芳
9613,娃娃
9762,王二妮
791411,惟安娜Vienna
9687,王麟
9751,文筱芮
166009,吴莫愁
9629,卫诗
30109252,魏小也
12047827,微笑
189907,吴昕
9694,王昌元
9631,吴倩莲
9656,韦绮姗
9647,王冰洋
12807016,魏瑾
9618,魏如昀
28102388,魏奇奇
9643,魏雪漫
9930,王韵壹
9806,王欣婷
9655,王珺
9616,汪佩蓉
768306,网易云音乐
9657,王韵婵
9630,王祖贤
9781,文文姐姐
13187,吴虹飞&幸福大街
28897358,王熙寄
168003,魏语诺
9863,翁素英
9659,吴恩琪
12791013,王蕾
9842,王珮瑜
9809,吴文煜
12276904,汪源
9794,武曼
9779,吴琳
9671,伍芳
9678,王瑞霞
187580,王璐岢
9812,王瑞淇
9750,万茜
9712,吴碧霞
9677,翁倩玉
14882040,王菊
9682,吴琼
9646,王芷蕾
12676434,王鸥
9676,吴君如
1060056,王一鸣Iris
12074345,王亚男
9692,王思思
1046249,吴汶芳
9773,乌兰
9718,吴莺音
9940,徐佳莹
1039895,谢春花
9952,谢安琪
10142,玄觞
9945,萧亚轩
978026,徐薇
12408182,薛明媛
12532848,小潘潘
9941,许飞
9944,薛凯琪
9943,许茹芸
9939,弦子
9942,许美静
12214058,兮雅 
9968,徐小凤
1040196,许亚童
189961,许多葵
10141,小爱的妈
9938,许哲佩
12046092,星尘
9950,许慧欣
9951,辛晓琪
1085035,心华
10081,萧风
10123,小凌
905476,夏婉安
9954,徐怀钰
10135,许佳慧
9959,香香
10131,徐小燕
9963,徐千雅
10049,许秋怡
1081645,小胡仙儿
9947,萧潇
9962,徐熙娣
9960,谢娜
1025209,萱萱
10063,心然
9288,新疆美丽公主组合
1044143,嫌弃
1050651,夏语遥
710336,肖洋
10027,晓花
9949,萧贺硕
1132437,夏凌兮
905891,徐菲
9975,希莉娜依
1078056,夏羚雅
9969,馨予
13194143,小雪
9957,徐洁儿
12403118,徐歌阳
10012,萧人凤
9971,小雪
1063104,黄小岛
9976,小宋佳
797073,小鱼萝莉
10096,谢容儿
12144061,宵上淇 
9955,谢雨欣
9973,项斯华
9988,谢采妘
12417049,小旭GIRLS
787169,悬铃木
1032035,想想
10097,谢津
10082,薛晓枫
10108,雪无影
13128015,希小宝
10086,晓敏
13226110,许若兰
10009,小斯韵
28085400,西柚
1043059,夏铜子
10171,小歆
13705038,夏雨菲
12675330,夏一可
1081201,心大俊
12377043,小冰
1070063,许晴
13163036,小混蛋
10103,谢楠
229994,小不点
12108164,许馨文
1081123,血纯茗雅
1038275,夏兰
10022,向蕙玲
9974,小玉荣子
9964,辛欣
9970,薰妮
9948,小果
761023,谢馨哲
10163,谢丹
9972,奚秀兰
12263794,夏可可
12493665,谢雅儿
1049138,新凤霞
10057,徐美澜
10068,谢浛露
7136,徐海榕
10204,杨千嬅
188565,银临
10473,袁娅维
10368,杨紫
12262303,于果
981005,云の泣
10200,郁可唯
10199,杨丞琳
10209,叶蒨文
983028,言和
975482,燕池
10371,姚贝娜
1039314,叶里
816248,于文文
10198,杨乃文
10202,元若蓝
10206,杨钰莹
10296,严艺丹
12108093,于小冉
10396,应嘉俐
10197,叶蓓
10445,姚晨
10370,云菲菲
10367,杨幂
10238,叶丽仪
10412,云朵
1026105,印子月
12186038,叶炫清
10387,阎奕格
10245,袁凤瑛
10524,妖言君
8145,筠子
1154070,虞姬
973184,玥霖Gabrielle
9920,蔚雨芯
12656142,尹姝贻
787040,樱九
10215,姚斯婷
190631,瑶山百霊
10552,杨烁
10297,杨子姗
10205,伊能静
10219,央金兰泽
10203,泳儿
10348,杨沛宜
10319,于文华
1191044,喻言
12262078,妖姬
12247047,叶齐心
1086017,唐媛【汤圆】
10210,叶欢
10294,杨波
10516,杨小曼
10312,殷秀梅
1047284,引月兮
10351,杨梓
1047074,杨采钰
10280,杨菲洋
12154087,伊晗
10265,依桐
10223,闫月
10212,阎韦伶
10249,杨蔓
1193482,原子邦妮
10380,依然
10244,银霞
10246,尤雅
1041053,Y兔-吴雪瑶
865175,颜培珊
12441086,于冬然
10522,岳薇
10218,叶德娴
12457100,叶雪如
10355,袁咏琳
12468130,杨肸子
10234,俞静
10201,有耳非文
12475083,丫蛋
10349,严凤英
13162169,艳子
10389,袁哲
167003,杨梓琪
10213,杨祖珺
1002075,袁姗姗
189165,亦帆
12339157,艺笙
10220,英格玛
799055,袁惜君
10256,叶凡
1193114,杨一歌
10335,叶一茜
10419,叶贝文
1155033,袁莉媛
10391,央格卓玛
10243,袁咏仪
10375,宜璇
10224,杨采妮
1132933,袁晓婕
1046028,严晴
10266,袁洁莹
10558,周笔畅
10559,张惠妹
1024308,张碧晨
10750,曾轶可
10557,张悬
10561,张靓颖
10562,张韶涵
10572,张芸京
12023202,赵方婧
10571,郑秀文
10924,张玮伽
12279635,祖娅纳惜
13972037,赵露思
10782,郑欣宜
12213291,张叶蕾
10580,郑融
10582,朱婧汐JING
10577,周慧敏
167013,庄心妍
1058190,左颜
947234,朱主爱
11995107,周冬雨
10591,钟嘉欣
10902,只有影子
10578,张玉华
10565,赵薇
10671,赵静
961055,周玥
10879,张晓棠
12312068,周洁琼
10594,甄妮
196134,章子怡
10566,卓文萱
1063107,子弥
10608,卓依婷
10563,周迅
10584,张柏芝
1047394,张三弥
10589,张蔷
10607,祖海
7484,重小烟
14711154,子芮
10970,郑爽
10846,张冬玲
10569,周蕙
1038117,Joyce Jang
10753,张婧
12411132,周桃桃
861463,张纹嘉
10583,张含韵
10942,钟声
1132541,郑兴琦
1081056,赵丽颖
10600,赵聪
10575,周璇
6677,张乐
1019439,郑晓填
12164067,赵宥乔
10959,周子琰
10635,周艳泓
10611,郑绪岚
10564,张艾嘉
10788,张晓红
12810141,Laxy
10585,张也
10597,张瑶
10617,周影
10593,赵学而
10614,周冰倩
10586,张德兰
1049463,张子枫
10579,赵咏华
10596,朱桦
13228114,周子琰
10601,周虹
10619,甄楚倩
10573,张清芳
1045085,卓卓玛
770005,张萱
1078368,周芷莹
12165010,赵大格
10568,郑华娟
10880,朱晓玫
10609,张小雯
12087137,郑茜匀
1147156,张蕙兰
10567,朱哲琴
12646711,周楠
1155080,张怡诺
10606,周子寒
10592,张火丁
10616,张秀卿
12262993,张贝贝
976055,张晶晶
10642,张芯
10628,朱茵
1047334,庄真羚
10621,甄秀珍
10877,郑玮莹
10603,郑阳
11015,阿里郎
12074125,ANU
12729365,ATM顶级玩家
1049310,安图声乐队 
11001,at17
11000,ai.mini
15023093,爱情公寓全体
11056,阿凡提
14711043,Awaken-F
11933,爱朵女孩
11055,阿佳组合
11066,A公馆
12031075,阿吉太组合
10996,AK(AK47)乐队
11009,Ado
11058,安妮朵拉
11089,Angel Girl
11011,艾图兰
11031,阿吟琴
12233120,Angel Baby
11024,A-One
12023290,ATF
11018,Art-Kins
11050,AM444
11039,阿基耐
11049,暗狱戮尸
11002,阿飞西雅
11034,AK组合
11053,AMK
721016,AOA组合
12203505,阿巴巴组合
11008,阿妹妹
825031,A Jerks
11005,阿霈乐团
12197215,ACEMAX-RED
1060238,安达组合
11047,奥斯卡管弦乐团
977051,AvTProject
11014,哎呦
13487185,AK乐队
1049145,阿夏组合
11019,爱乐公社
11032,Anthelion
11054,Angelic Quasar
1145050,AmaO
11004,ASOS
11006,阿爆 & Brandy
1019382,奥利
1019707,As One
10999,Aspidistrafly
1048013,A'N'D
1038347,SHEKHINAH | 安娜与陈飙
1047045,ATBT
12492162,Anonymous Annoyance
11045,An Evil Omen
11010,Arrows Made of Desire
30616569,啊唔儿童音乐
1029014,ATP
11030,Art Gallery
11021,阿唐&阿豪
1099007,Aurora Record
11013,aka a cappella
1064015,ANWIYCTI
1086100,戴盡欢
11007,AOK
12087113,Astro12
11029,越轨
12448132,爱好好听
11078,阿曼达少女组
